"","YEAR","STATE","EVTYPE","Frequency","Deaths","Injuries","CropDamage","PropertyDamage"
"17313",2008,"PA","Lightning",21,1,6,0,906000
"17314",2008,"PA","Strong wind",27,1,2,0,188750
"17315",2008,"PA","Thunderstorm wind",335,1,5,0,6804500
"17316",2008,"PA","Tornado",5,0,0,0,1505000
"17317",2008,"PA","Tropical storm",1,0,0,0,1e+05
"17318",2008,"PA","Wildfire",10,0,0,0,0
"17319",2008,"PA","Winter storm",94,0,6,0,3160000
"17320",2008,"PK","Thunderstorm wind",1,0,0,0,0
"17321",2008,"PK","Waterspout",1,0,0,0,0
"17322",2008,"PR","Flash flood",38,4,0,0,20209000
"17323",2008,"PR","Flood",18,1,0,0,5149000
"17324",2008,"PR","Funnel cloud",2,0,0,0,0
"17325",2008,"PR","Heavy rain",47,0,0,0,130000
"17326",2008,"PR","High surf",3,0,0,0,2500000
"17327",2008,"PR","Thunderstorm wind",4,0,0,0,56000
"17328",2008,"PR","Volcanic ash",1,0,0,0,0
"17329",2008,"PZ","Marine strong wind",1,2,0,0,25000
"17330",2008,"PZ","Waterspout",4,0,0,0,0
"17331",2008,"RI","Coastal flood",2,0,0,0,0
"17332",2008,"RI","Dense fog",1,0,0,0,0
"17333",2008,"RI","Excessive heat",1,2,0,0,0
"17334",2008,"RI","Flash flood",4,0,0,0,105000
"17335",2008,"RI","Flood",13,0,0,0,182000
"17336",2008,"RI","Hail",19,0,0,0,20000
"17337",2008,"RI","Heavy rain",1,0,0,0,30000
"17338",2008,"RI","Heavy snow",11,0,0,0,35000
"17339",2008,"RI","High surf",1,2,0,0,0
"17340",2008,"RI","High wind",7,0,0,0,30000
"17341",2008,"RI","Lightning",5,0,1,0,35000
"17342",2008,"RI","Strong wind",5,0,0,0,14500
"17343",2008,"RI","Thunderstorm wind",13,0,0,0,39000
"17344",2008,"RI","Tornado",1,0,0,0,45000
"17345",2008,"RI","Tropical storm",1,0,0,0,13000
"17346",2008,"RI","Winter storm",1,0,0,0,0
"17347",2008,"SC","Coastal flood",1,0,0,0,0
"17348",2008,"SC","Dense smoke",1,0,0,0,0
"17349",2008,"SC","Drought",11,0,0,0,0
"17350",2008,"SC","Dust devil",1,0,0,0,2000
"17351",2008,"SC","Flash flood",47,0,0,0,296000
"17352",2008,"SC","Flood",1,0,0,0,0
"17353",2008,"SC","Funnel cloud",10,0,0,0,0
"17354",2008,"SC","Hail",530,1,1,0,2803500
"17355",2008,"SC","Heavy rain",12,1,0,0,205000
"17356",2008,"SC","Heavy snow",1,0,0,0,0
"17357",2008,"SC","High wind",20,0,0,50000,797750
"17358",2008,"SC","Lightning",21,2,10,0,1752500
"17359",2008,"SC","Strong wind",11,2,2,0,144500
"17360",2008,"SC","Thunderstorm wind",608,0,4,0,2495130
"17361",2008,"SC","Tornado",63,2,15,25000,3622000
"17362",2008,"SC","Tropical storm",11,0,0,0,24750
"17363",2008,"SC","Wildfire",1,0,0,0,0
"17364",2008,"SC","Winter storm",5,0,0,0,0
"17365",2008,"SD","Blizzard",64,0,0,0,0
"17366",2008,"SD","Cold/wind chill",1,0,0,0,0
"17367",2008,"SD","Extreme cold/wind chill",37,0,0,0,0
"17368",2008,"SD","Flash flood",41,0,0,2e+05,5430000
"17369",2008,"SD","Flood",53,0,0,2601000,6600000
"17370",2008,"SD","Freezing fog",1,0,0,0,0
"17371",2008,"SD","Funnel cloud",11,0,0,0,0
"17372",2008,"SD","Hail",742,0,0,50000,1125000
"17373",2008,"SD","Heavy rain",2,0,0,0,0
"17374",2008,"SD","Heavy snow",45,0,0,0,0
"17375",2008,"SD","High wind",82,0,0,0,122500
"17376",2008,"SD","Lightning",3,0,5,0,50000
"17377",2008,"SD","Strong wind",1,0,0,0,2e+05
"17378",2008,"SD","Thunderstorm wind",300,0,13,20000,558000
"17379",2008,"SD","Tornado",26,0,0,0,210000
"17380",2008,"SD","Winter storm",68,0,0,0,1e+05
"17381",2008,"TN","Drought",22,0,0,0,0
"17382",2008,"TN","Excessive heat",1,0,0,0,0
"17383",2008,"TN","Flash flood",62,2,2,1000,839500
"17384",2008,"TN","Flood",6,1,0,0,214000
"17385",2008,"TN","Frost/freeze",3,0,0,0,0
"17386",2008,"TN","Funnel cloud",1,0,0,0,0
"17387",2008,"TN","Hail",169,0,0,0,167000
"17388",2008,"TN","Heavy rain",3,0,0,0,2000
"17389",2008,"TN","Heavy snow",2,0,0,0,0
"17390",2008,"TN","High wind",48,0,0,0,684000
"17391",2008,"TN","Ice storm",1,0,0,0,0
"17392",2008,"TN","Lightning",4,0,0,0,36000
"17393",2008,"TN","Strong wind",7,2,0,0,77000
"17394",2008,"TN","Thunderstorm wind",514,0,17,1000,3467000
"17395",2008,"TN","Tornado",56,31,152,1e+06,271779000
"17396",2008,"TN","Tropical depression",3,0,0,0,290000
"17397",2008,"TN","Winter storm",17,0,0,0,0
"17398",2008,"TX","Coastal flood",7,11,0,0,4500350000
"17399",2008,"TX","Drought",41,0,0,545000,0
"17400",2008,"TX","Dust devil",2,0,0,0,23000
"17401",2008,"TX","Dust storm",3,0,0,0,0
"17402",2008,"TX","Excessive heat",5,7,0,0,0
"17403",2008,"TX","Flash flood",217,2,0,10000,40203000
"17404",2008,"TX","Flood",18,0,0,0,20395000
"17405",2008,"TX","Frost/freeze",4,0,0,0,0
"17406",2008,"TX","Funnel cloud",26,0,0,0,0
"17407",2008,"TX","Hail",1416,0,2,6409000,151882000
"17408",2008,"TX","Heavy rain",31,0,0,3500000,46000
"17409",2008,"TX","Heavy snow",2,0,0,0,0
"17410",2008,"TX","High surf",2,1,2,0,0
"17411",2008,"TX","High wind",170,0,2,0,569500
"17412",2008,"TX","Ice storm",1,0,0,0,0
"17413",2008,"TX","Lightning",46,1,5,0,3110000
"17414",2008,"TX","Rip current",3,4,0,0,0
"17415",2008,"TX","Strong wind",30,0,0,0,794100
"17416",2008,"TX","Thunderstorm wind",847,1,24,1105000,88030300
"17417",2008,"TX","Tornado",123,0,20,0,56930000
"17418",2008,"TX","Tropical depression",4,0,0,0,5000
"17419",2008,"TX","Tropical storm",21,0,0,0,26245000
"17420",2008,"TX","Wildfire",103,1,17,2e+06,4197600
"17421",2008,"TX","Winter storm",52,5,7,0,1680200
"17422",2008,"UT","Avalanche",3,4,0,0,0
"17423",2008,"UT","Drought",3,0,0,0,0
"17424",2008,"UT","Flash flood",30,2,2,10000,175000
"17425",2008,"UT","Frost/freeze",7,0,0,0,0
"17426",2008,"UT","Hail",8,0,0,0,0
"17427",2008,"UT","Heavy rain",1,0,0,0,0
"17428",2008,"UT","Heavy snow",59,0,0,0,0
"17429",2008,"UT","High wind",48,0,0,0,8200
"17430",2008,"UT","Lake-effect snow",1,0,0,0,0
"17431",2008,"UT","Lightning",1,0,1,0,0
"17432",2008,"UT","Thunderstorm wind",22,0,0,0,92000
"17433",2008,"UT","Winter storm",141,0,0,0,15000
"17434",2008,"VA","Coastal flood",1,0,0,0,0
"17435",2008,"VA","Dense fog",16,0,0,0,0
"17436",2008,"VA","Drought",21,0,0,0,0
"17437",2008,"VA","Excessive heat",1,1,0,0,0
"17438",2008,"VA","Flash flood",88,0,0,0,672250
"17439",2008,"VA","Flood",35,0,0,1000,21000
"17440",2008,"VA","Frost/freeze",1,0,0,0,0
"17441",2008,"VA","Funnel cloud",1,0,0,0,0
"17442",2008,"VA","Hail",404,0,0,0,1198000
"17443",2008,"VA","Heavy rain",89,0,0,0,0
"17444",2008,"VA","Heavy snow",5,0,0,0,0
"17445",2008,"VA","High wind",63,0,1,0,411500
"17446",2008,"VA","Ice storm",9,0,0,0,22000
"17447",2008,"VA","Lightning",19,1,1,0,204010
"17448",2008,"VA","Strong wind",42,1,0,0,59000
"17449",2008,"VA","Thunderstorm wind",767,1,5,1000,3267400
"17450",2008,"VA","Tornado",47,0,223,0,45514000
"17451",2008,"VA","Tropical storm",8,0,0,0,5000
"17452",2008,"VA","Wildfire",2,0,0,0,30000
"17453",2008,"VA","Winter storm",26,0,0,0,0
"17454",2008,"VI","Flood",2,0,0,0,0
"17455",2008,"VI","Funnel cloud",1,0,0,0,0
"17456",2008,"VI","Heavy rain",8,0,0,0,0
"17457",2008,"VI","Volcanic ash",1,0,0,0,0
"17458",2008,"VT","Cold/wind chill",1,0,0,0,0
"17459",2008,"VT","Flash flood",22,0,0,0,3431000
"17460",2008,"VT","Flood",8,0,0,0,290000
"17461",2008,"VT","Frost/freeze",1,0,0,0,0
"17462",2008,"VT","Hail",37,0,0,0,5000
"17463",2008,"VT","Heavy rain",2,0,0,0,10000
"17464",2008,"VT","Heavy snow",6,0,0,0,0
"17465",2008,"VT","Ice storm",3,0,0,0,0
"17466",2008,"VT","Strong wind",8,0,0,0,50000
"17467",2008,"VT","Thunderstorm wind",79,0,0,0,1467000
"17468",2008,"VT","Tornado",2,0,0,0,150000
"17469",2008,"VT","Winter storm",58,0,0,0,608000
"17470",2008,"WA","Avalanche",5,3,0,0,1100000
"17471",2008,"WA","Blizzard",4,0,0,0,16000
"17472",2008,"WA","Excessive heat",4,0,0,0,0
"17473",2008,"WA","Extreme cold/wind chill",1,0,0,0,0
"17474",2008,"WA","Flash flood",5,0,0,0,1000
"17475",2008,"WA","Flood",13,0,0,0,1200000
"17476",2008,"WA","Frost/freeze",1,0,0,1.05e+08,0
"17477",2008,"WA","Funnel cloud",6,0,0,0,0
"17478",2008,"WA","Hail",37,0,0,0,1000
"17479",2008,"WA","Heavy rain",2,0,0,0,1300000
"17480",2008,"WA","Heavy snow",118,1,2,0,2950000
"17481",2008,"WA","High wind",35,0,0,0,8809000
"17482",2008,"WA","Lightning",2,0,0,0,30000
"17483",2008,"WA","Strong wind",9,1,0,0,166000
"17484",2008,"WA","Thunderstorm wind",30,1,0,2000,16000
"17485",2008,"WA","Tornado",3,0,0,0,525000
"17486",2008,"WA","Wildfire",26,0,0,0,2522000
"17487",2008,"WA","Winter storm",23,1,2,0,1729000
"17488",2008,"WI","Blizzard",4,0,0,0,0
"17489",2008,"WI","Cold/wind chill",18,1,0,0,0
"17490",2008,"WI","Dense fog",7,0,0,0,0
"17491",2008,"WI","Drought",8,0,0,0,0
"17492",2008,"WI","Extreme cold/wind chill",12,0,0,0,0
"17493",2008,"WI","Flash flood",83,1,0,271246000,359492560
"17494",2008,"WI","Flood",32,0,0,9770000,27413000
"17495",2008,"WI","Funnel cloud",36,0,0,0,0
"17496",2008,"WI","Hail",370,0,0,39000,388000
"17497",2008,"WI","Heavy rain",14,0,0,0,875000
"17498",2008,"WI","Heavy snow",47,0,0,0,0
"17499",2008,"WI","High wind",1,0,0,0,0
"17500",2008,"WI","Ice storm",1,0,0,0,20000
"17501",2008,"WI","Lake-effect snow",10,0,0,0,0
"17502",2008,"WI","Lightning",26,0,3,0,9144300
"17503",2008,"WI","Strong wind",4,0,1,0,27000
"17504",2008,"WI","Thunderstorm wind",337,0,8,73000,2676950
"17505",2008,"WI","Tornado",44,0,21,691000,26727750
"17506",2008,"WI","Winter storm",85,0,0,0,5000
"17507",2008,"WV","Dense fog",6,0,0,0,0
"17508",2008,"WV","Drought",3,0,0,0,0
"17509",2008,"WV","Flash flood",20,0,0,0,3714000
"17510",2008,"WV","Flood",30,0,0,0,1921000
"17511",2008,"WV","Funnel cloud",5,0,0,0,0
"17512",2008,"WV","Hail",232,0,0,0,262000
"17513",2008,"WV","Heavy rain",1,0,0,0,5000
"17514",2008,"WV","Heavy snow",21,0,0,0,0
"17515",2008,"WV","High wind",24,0,0,0,714000
"17516",2008,"WV","Ice storm",3,0,0,0,0
"17517",2008,"WV","Strong wind",3,0,0,0,26000
"17518",2008,"WV","Thunderstorm wind",227,0,1,0,2297500
"17519",2008,"WV","Tornado",3,0,1,0,215000
"17520",2008,"WV","Winter storm",32,0,0,0,10000
"17521",2008,"WY","Avalanche",9,5,7,0,15000
"17522",2008,"WY","Blizzard",12,0,0,0,0
"17523",2008,"WY","Dust devil",2,1,0,0,2000
"17524",2008,"WY","Extreme cold/wind chill",5,0,0,0,0
"17525",2008,"WY","Flash flood",3,0,3,0,25000
"17526",2008,"WY","Flood",10,0,0,0,175000
"17527",2008,"WY","Funnel cloud",6,0,0,0,0
"17528",2008,"WY","Hail",185,0,2,0,25000
"17529",2008,"WY","Heavy snow",8,0,0,0,0
"17530",2008,"WY","High wind",126,0,0,0,216000
"17531",2008,"WY","Thunderstorm wind",63,0,0,0,2000
"17532",2008,"WY","Tornado",18,0,2,0,350000
"17533",2008,"WY","Wildfire",6,0,0,0,0
"17534",2008,"WY","Winter storm",89,0,0,0,8000
"17535",2009,"AK","Blizzard",146,2,0,0,201000
"17536",2009,"AK","Coastal flood",7,0,0,0,1010000
"17537",2009,"AK","Dense smoke",2,0,0,0,0
"17538",2009,"AK","Extreme cold/wind chill",15,0,0,0,0
"17539",2009,"AK","Flood",38,0,0,0,28769600
"17540",2009,"AK","Frost/freeze",4,0,0,0,0
"17541",2009,"AK","Funnel cloud",2,0,0,0,0
"17542",2009,"AK","Heavy snow",84,0,0,0,0
"17543",2009,"AK","High wind",76,0,0,0,1473000
"17544",2009,"AK","Ice storm",1,0,0,0,0
"17545",2009,"AK","Lightning",1,0,2,0,0
"17546",2009,"AK","Wildfire",1,0,0,0,250000
"17547",2009,"AK","Winter storm",20,0,0,0,0
"17548",2009,"AL","Coastal flood",2,0,0,0,0
"17549",2009,"AL","Cold/wind chill",7,0,0,0,0
"17550",2009,"AL","Excessive heat",3,0,12,0,0
"17551",2009,"AL","Flash flood",247,3,1,0,13009500
"17552",2009,"AL","Flood",44,0,0,0,2687000
"17553",2009,"AL","Freezing fog",2,0,0,0,0
"17554",2009,"AL","Frost/freeze",4,0,0,0,0
"17555",2009,"AL","Funnel cloud",15,0,0,0,0
"17556",2009,"AL","Hail",358,0,1,0,162000
"17557",2009,"AL","Heavy rain",8,0,0,0,1000
"17558",2009,"AL","Heavy snow",9,0,0,0,0
"17559",2009,"AL","High surf",1,0,0,0,8e+06
"17560",2009,"AL","High wind",13,0,0,0,1975000
"17561",2009,"AL","Lightning",26,1,3,0,2997000
"17562",2009,"AL","Strong wind",47,0,3,0,1076500
"17563",2009,"AL","Thunderstorm wind",773,1,13,0,6665250
"17564",2009,"AL","Tornado",91,1,25,0,9744500
"17565",2009,"AL","Tropical depression",1,0,0,0,2000
"17566",2009,"AL","Winter storm",9,0,0,0,0
"17567",2009,"AM","Hail",1,0,0,0,0
"17568",2009,"AM","Marine high wind",2,0,0,0,0
"17569",2009,"AM","Thunderstorm wind",153,2,2,0,0
"17570",2009,"AM","Waterspout",67,0,0,0,0
"17571",2009,"AN","Hail",14,0,0,0,0
"17572",2009,"AN","Marine high wind",4,0,0,0,0
"17573",2009,"AN","Thunderstorm wind",365,0,0,0,0
"17574",2009,"AN","Waterspout",10,0,0,0,5000
"17575",2009,"AR","Dust storm",1,0,0,0,0
"17576",2009,"AR","Excessive heat",2,1,0,0,0
"17577",2009,"AR","Flash flood",397,4,7,2310000,48119250
"17578",2009,"AR","Flood",147,1,5,20685000,34675000
"17579",2009,"AR","Frost/freeze",3,0,0,0,0
"17580",2009,"AR","Funnel cloud",5,0,0,0,0
"17581",2009,"AR","Hail",381,0,0,8e+06,66091100
"17582",2009,"AR","Heavy rain",71,1,1,0,135000
"17583",2009,"AR","High wind",2,0,0,0,0
"17584",2009,"AR","Ice storm",7,0,0,0,142025000
"17585",2009,"AR","Lightning",33,0,5,0,1767500
"17586",2009,"AR","Strong wind",2,0,0,0,20000
"17587",2009,"AR","Thunderstorm wind",634,0,13,0,26582900
"17588",2009,"AR","Tornado",59,3,46,50000,144841100
"17589",2009,"AR","Wildfire",3,0,0,0,120000
"17590",2009,"AR","Winter storm",50,0,0,0,0
"17591",2009,"AS","Flash flood",2,0,0,0,0
"17592",2009,"AS","Heavy rain",8,0,0,0,0
"17593",2009,"AS","High surf",1,0,0,0,0
"17594",2009,"AS","High wind",3,0,0,0,0
"17595",2009,"AS","Tsunami",1,32,129,20000,8.1e+07
"17596",2009,"AZ","Blizzard",3,0,0,0,0
"17597",2009,"AZ","Dense fog",2,0,0,0,0
"17598",2009,"AZ","Dust storm",25,0,0,0,350000
"17599",2009,"AZ","Excessive heat",2,0,0,0,0
"17600",2009,"AZ","Flash flood",27,0,0,0,3407000
"17601",2009,"AZ","Flood",2,0,0,0,0
"17602",2009,"AZ","Frost/freeze",1,0,0,0,0
"17603",2009,"AZ","Funnel cloud",2,0,0,0,0
"17604",2009,"AZ","Hail",12,0,0,0,5000
"17605",2009,"AZ","Heavy rain",25,0,0,0,66000
"17606",2009,"AZ","Heavy snow",26,1,0,0,0
"17607",2009,"AZ","High wind",61,0,0,0,1714000
"17608",2009,"AZ","Lightning",15,1,4,0,406250
"17609",2009,"AZ","Strong wind",16,0,1,0,180000
"17610",2009,"AZ","Thunderstorm wind",77,0,11,0,2388500
"17611",2009,"AZ","Tornado",4,0,0,0,0
"17612",2009,"AZ","Wildfire",12,0,1,0,6210000
"17613",2009,"AZ","Winter storm",10,0,2,0,5e+05
"17614",2009,"CA","Avalanche",2,1,0,0,0
"17615",2009,"CA","Dense fog",10,0,0,0,725000
"17616",2009,"CA","Drought",13,0,0,0,50000
"17617",2009,"CA","Dust storm",6,3,0,0,1e+05
"17618",2009,"CA","Excessive heat",9,4,4,0,10000
"17619",2009,"CA","Extreme cold/wind chill",1,0,0,0,0
"17620",2009,"CA","Flash flood",25,0,0,0,3220000
"17621",2009,"CA","Flood",20,0,0,150000,865000
"17622",2009,"CA","Frost/freeze",19,0,0,0,85000
"17623",2009,"CA","Funnel cloud",6,0,0,0,0
"17624",2009,"CA","Hail",26,0,0,2100000,155000
"17625",2009,"CA","Heavy rain",38,2,4,150000,216000
"17626",2009,"CA","Heavy snow",47,0,0,0,1e+05
"17627",2009,"CA","High surf",7,6,7,0,130000
"17628",2009,"CA","High wind",168,0,0,0,3666000
"17629",2009,"CA","Lightning",12,2,5,0,271000
"17630",2009,"CA","Rip current",1,1,0,0,0
"17631",2009,"CA","Strong wind",66,1,2,0,906600
"17632",2009,"CA","Thunderstorm wind",32,1,0,0,1795000
"17633",2009,"CA","Tornado",2,0,0,0,1e+05
"17634",2009,"CA","Wildfire",36,0,57,0,20206000
"17635",2009,"CA","Winter storm",59,0,0,0,0
"17636",2009,"CO","Avalanche",3,0,1,0,1000
"17637",2009,"CO","Blizzard",21,0,0,0,0
"17638",2009,"CO","Cold/wind chill",1,0,0,0,0
"17639",2009,"CO","Dense fog",9,0,0,0,0
"17640",2009,"CO","Drought",5,0,0,0,0
"17641",2009,"CO","Dust devil",1,0,0,0,0
"17642",2009,"CO","Dust storm",1,0,0,0,80000
"17643",2009,"CO","Extreme cold/wind chill",1,0,0,0,0
"17644",2009,"CO","Flash flood",26,0,0,230000,680000
"17645",2009,"CO","Frost/freeze",20,0,0,0,0
"17646",2009,"CO","Funnel cloud",10,0,0,0,0
"17647",2009,"CO","Hail",676,0,7,41070000,602347000
"17648",2009,"CO","Heavy rain",12,0,0,0,16000
"17649",2009,"CO","Heavy snow",3,0,0,0,0
"17650",2009,"CO","High wind",46,0,1,5000,345150
"17651",2009,"CO","Lightning",22,1,9,1000,559250
"17652",2009,"CO","Strong wind",5,0,0,1000,35500
"17653",2009,"CO","Thunderstorm wind",123,2,6,55000,512000
"17654",2009,"CO","Tornado",46,0,2,0,860000
"17655",2009,"CO","Wildfire",3,0,1,5000,23000
"17656",2009,"CO","Winter storm",353,0,0,0,0
"17657",2009,"CT","Coastal flood",1,0,0,0,0
"17658",2009,"CT","Cold/wind chill",2,0,0,0,0
"17659",2009,"CT","Flash flood",23,0,0,0,130000
"17660",2009,"CT","Frost/freeze",2,0,0,0,0
"17661",2009,"CT","Hail",69,0,0,0,50000
"17662",2009,"CT","Heavy rain",4,0,0,0,19000
"17663",2009,"CT","Heavy snow",9,0,0,0,0
"17664",2009,"CT","High wind",3,1,0,0,5000
"17665",2009,"CT","Ice storm",2,1,3,0,0
"17666",2009,"CT","Lightning",13,0,4,0,129000
"17667",2009,"CT","Strong wind",6,0,2,0,16000
"17668",2009,"CT","Thunderstorm wind",112,0,2,0,1513500
"17669",2009,"CT","Tornado",3,0,0,0,770000
"17670",2009,"CT","Winter storm",11,1,47,0,35000
"17671",2009,"DC","Flash flood",2,0,0,0,0
"17672",2009,"DC","Hail",1,0,0,0,0
"17673",2009,"DC","Thunderstorm wind",3,0,0,0,0
"17674",2009,"DC","Winter storm",3,0,0,0,0
"17675",2009,"DE","Astronomical low tide",8,0,0,0,0
"17676",2009,"DE","Coastal flood",6,0,0,0,4e+07
"17677",2009,"DE","Cold/wind chill",1,0,0,0,0
"17678",2009,"DE","Dense fog",3,0,0,0,0
"17679",2009,"DE","Excessive heat",1,0,0,0,0
"17680",2009,"DE","Flash flood",3,0,0,0,0
"17681",2009,"DE","Flood",9,0,1,0,0
"17682",2009,"DE","Funnel cloud",2,0,0,0,0
"17683",2009,"DE","Hail",10,0,0,3e+05,0
"17684",2009,"DE","Heavy rain",4,0,0,0,0
"17685",2009,"DE","Heavy snow",1,0,0,0,0
"17686",2009,"DE","High surf",5,0,2,0,0
"17687",2009,"DE","High wind",5,0,0,0,2e+05
"17688",2009,"DE","Lightning",8,0,0,0,429500
"17689",2009,"DE","Rip current",2,0,0,0,0
"17690",2009,"DE","Strong wind",18,0,0,0,57250
"17691",2009,"DE","Thunderstorm wind",29,0,0,2e+05,1050000
"17692",2009,"DE","Winter storm",17,0,25,0,1e+05
"17693",2009,"FL","Coastal flood",4,0,0,0,150000
"17694",2009,"FL","Cold/wind chill",3,1,0,0,0
"17695",2009,"FL","Dense fog",1,0,0,0,0
"17696",2009,"FL","Drought",6,0,0,0,0
"17697",2009,"FL","Dust devil",1,0,0,0,5000
"17698",2009,"FL","Excessive heat",3,2,0,0,0
"17699",2009,"FL","Extreme cold/wind chill",1,1,0,0,0
"17700",2009,"FL","Flash flood",18,1,0,0,653500
"17701",2009,"FL","Flood",48,1,0,0,77387500
"17702",2009,"FL","Frost/freeze",57,0,0,6.2e+07,0
"17703",2009,"FL","Funnel cloud",36,0,0,0,0
"17704",2009,"FL","Hail",190,0,0,0,0
"17705",2009,"FL","Heavy rain",49,0,0,0,203000
"17706",2009,"FL","High surf",8,2,0,0,0
"17707",2009,"FL","High wind",4,0,0,0,1000
"17708",2009,"FL","Lightning",69,5,61,0,3949000
"17709",2009,"FL","Rip current",23,17,13,0,0
"17710",2009,"FL","Strong wind",6,0,0,0,18200
"17711",2009,"FL","Thunderstorm wind",332,4,9,3000,4776700
"17712",2009,"FL","Tornado",38,0,1,0,6204000
"17713",2009,"FL","Tropical storm",2,1,0,0,2e+05
"17714",2009,"FL","Wildfire",5,0,0,0,65000
"17715",2009,"GA","Coastal flood",7,0,0,0,25000
"17716",2009,"GA","Flash flood",107,8,0,10000,17120720
"17717",2009,"GA","Flood",166,2,1,0,263204000
"17718",2009,"GA","Funnel cloud",21,0,0,0,0
"17719",2009,"GA","Hail",359,0,0,0,58766000
"17720",2009,"GA","Heavy rain",14,0,0,0,44000
"17721",2009,"GA","Heavy snow",6,0,0,0,83000
"17722",2009,"GA","High wind",14,0,1,0,2743000
"17723",2009,"GA","Lightning",67,0,6,0,6423000
"17724",2009,"GA","Rip current",3,0,0,0,1000
"17725",2009,"GA","Strong wind",31,0,2,0,380000
"17726",2009,"GA","Thunderstorm wind",530,0,2,5000,8037500
"17727",2009,"GA","Tornado",68,1,26,1475000,40183000
"17728",2009,"GA","Tropical storm",1,0,0,0,0
"17729",2009,"GA","Wildfire",22,0,0,0,311600
"17730",2009,"GA","Winter storm",13,0,0,0,0
"17731",2009,"GM","Hail",1,0,0,0,0
"17732",2009,"GM","Marine high wind",5,0,0,0,0
"17733",2009,"GM","Thunderstorm wind",319,0,0,0,26000
"17734",2009,"GM","Waterspout",124,0,0,0,5000
"17735",2009,"GU","High wind",2,0,0,0,0
"17736",2009,"GU","Tropical storm",3,0,0,0,15000
"17737",2009,"HI","Drought",13,0,0,0,0
"17738",2009,"HI","Flash flood",9,0,0,0,0
"17739",2009,"HI","Hail",1,0,0,0,0
"17740",2009,"HI","Heavy rain",79,2,0,0,0
"17741",2009,"HI","High surf",43,0,1,0,0
"17742",2009,"HI","High wind",5,0,0,0,0
"17743",2009,"HI","Strong wind",2,1,0,0,5000
"17744",2009,"HI","Thunderstorm wind",1,0,0,0,0
"17745",2009,"HI","Tornado",1,0,1,0,0
"17746",2009,"HI","Wildfire",2,0,0,0,0
"17747",2009,"IA","Blizzard",24,0,1,0,2e+05
"17748",2009,"IA","Cold/wind chill",5,0,0,0,0
"17749",2009,"IA","Excessive heat",1,0,0,0,0
"17750",2009,"IA","Extreme cold/wind chill",9,1,0,0,0
"17751",2009,"IA","Flash flood",87,0,0,411000,6524000
"17752",2009,"IA","Flood",129,0,0,299000,8885000
"17753",2009,"IA","Frost/freeze",1,0,0,3e+06,0
"17754",2009,"IA","Funnel cloud",18,0,0,0,0
"17755",2009,"IA","Hail",421,0,22,197353000,33522750
"17756",2009,"IA","Heavy rain",79,0,0,0,25000
"17757",2009,"IA","Heavy snow",28,0,0,0,30000
"17758",2009,"IA","High wind",7,0,1,0,51000
"17759",2009,"IA","Ice storm",9,0,0,0,1e+06
"17760",2009,"IA","Lightning",10,0,1,0,482500
"17761",2009,"IA","Sleet",2,0,0,0,0
"17762",2009,"IA","Strong wind",1,0,0,0,1000
"17763",2009,"IA","Thunderstorm wind",545,0,5,12213000,12714100
"17764",2009,"IA","Tornado",26,0,0,108000,1542000
"17765",2009,"IA","Winter storm",80,0,0,0,170000
"17766",2009,"ID","Avalanche",1,1,0,0,0
"17767",2009,"ID","Extreme cold/wind chill",3,0,0,0,0
"17768",2009,"ID","Flash flood",28,1,0,0,1216000
"17769",2009,"ID","Flood",9,0,0,0,332000
"17770",2009,"ID","Funnel cloud",2,0,0,0,0
"17771",2009,"ID","Hail",36,0,0,0,1004300
"17772",2009,"ID","Heavy rain",4,0,0,0,5000
"17773",2009,"ID","Heavy snow",78,0,0,0,4000
"17774",2009,"ID","High wind",12,0,0,0,269500
"17775",2009,"ID","Lightning",1,0,0,0,13000
"17776",2009,"ID","Thunderstorm wind",38,0,0,0,136000
"17777",2009,"ID","Tornado",2,0,0,0,0
"17778",2009,"ID","Winter storm",13,1,1,0,0
"17779",2009,"IL","Cold/wind chill",6,8,0,0,0
"17780",2009,"IL","Dense fog",13,0,0,0,0
"17781",2009,"IL","Excessive heat",8,4,0,0,0
"17782",2009,"IL","Extreme cold/wind chill",23,7,0,0,0
"17783",2009,"IL","Flash flood",144,1,0,0,1254500
"17784",2009,"IL","Flood",120,3,1,6243000,2055260
"17785",2009,"IL","Freezing fog",3,0,0,0,0
"17786",2009,"IL","Frost/freeze",4,0,0,0,0
"17787",2009,"IL","Funnel cloud",8,0,0,0,0
"17788",2009,"IL","Hail",330,0,1,0,435000
"17789",2009,"IL","Heavy rain",42,0,0,0,0
"17790",2009,"IL","Heavy snow",9,0,0,0,0
"17791",2009,"IL","High wind",26,0,0,0,3182000
"17792",2009,"IL","Ice storm",7,0,0,0,0
"17793",2009,"IL","Lightning",26,0,1,0,1557000
"17794",2009,"IL","Strong wind",14,0,0,0,19000
"17795",2009,"IL","Thunderstorm wind",542,1,14,370000,297825850
"17796",2009,"IL","Tornado",61,0,27,2019000,25052000
"17797",2009,"IL","Wildfire",1,0,0,0,0
"17798",2009,"IL","Winter storm",60,0,0,0,10050000
"17799",2009,"IN","Blizzard",1,0,0,0,0
"17800",2009,"IN","Dense fog",3,0,0,0,0
"17801",2009,"IN","Excessive heat",2,0,0,0,0
"17802",2009,"IN","Extreme cold/wind chill",4,0,0,0,0
"17803",2009,"IN","Flash flood",109,0,0,22000,1654550
